,id,chinese_text,target,text
931,3909190147489524,“那天下午我做了个梦，我到了他的家，走出那房子的时候，我以为我会醒来，谁知道，原来有些梦是永远不会醒的。”今日暗恋来自《重庆森林》http://t.cn/RUleTsY,false,"&quot;I had a dream that afternoon. I arrived at his house. When I walked out of the house, I thought I would wake up. Who knows, it turns out that some dreams never wake up.&quot; Today&#39;s crush comes from &quot;Chongqing Express&quot; http ://t.cn/RUleTsY"
932,3909197194085603,【手机流量一夜疯跑50G 13天流量总费用15425元[衰]】陈女士11日晚10点多就睡了，老公帮她将手机程序和WiFi关掉后充电，不料流量一夜疯跑50G。查询发现11月1日至13日，总流量55691.04MB。总费用为15425.51元。专业人士称可能是手机中毒，或运营商网络出问题。电信正在调查http://t.cn/RUYeBA3荆楚网,false,"[The mobile phone data usage increased to 50G overnight, and the total cost for 13 days was 15,425 yuan [bad]] Ms. Chen went to bed at around 10 pm on the 11th. Her husband helped her turn off mobile phone programs and WiFi and then charge it. Unexpectedly, the mobile phone data usage increased to 50G overnight. The query found that from November 1st to 13th, the total traffic was 55691.04MB. The total cost is 15,425.51 yuan. Professionals say it may be that the phone is poisoned or there is a problem with the operator&#39;s network. Telecom is investigating http://t.cn/RUYeBA3 Jingchu.com"
933,3909198050136987,这个冬天，最暖心的9句话，你想听哪句？,false,"This winter, which of the 9 most heart-warming sentences do you want to hear?"
934,3909198452157045,短腿柯基简直萌瞎惹了。 笑起来好阳光好暖心。,false,The short-legged Corgi is so cute. The smile is so sunny and heart-warming.
935,3909202160562495,早上看到巴黎恐怖袭击，愣了几秒，感到惊讶，有些烦躁，叹息一声后，失落了片刻，心塞整个白天，晚上平静下来，没有任何情绪…这一生的愤怒大概早已用光，不知从哪天起，已经习惯了愤怒，默认了残酷，接受了麻木，向全世界投降认输。,false,"I saw the terrorist attacks in Paris in the morning. I was stunned for a few seconds. I was surprised and a little irritated. After sighing, I felt lost for a moment. My heart was filled with worry all day long. I calmed down at night and had no emotions... The anger in this life has probably been used up long ago. I don’t know where to start. From that day on, I became accustomed to anger, acquiesced to cruelty, accepted numbness, and surrendered to the world."
936,3909203494678531,一样东西，如果你太想要，就会把它看得很大，甚至大到成了整个世界，占据了你的全部心思 。我的劝告是，最后无论你是否如愿以偿，都要及时从中跳出来，如实地看清它在整个世界中的真实位置，亦即它在无限时空中的微不足道 。这样，你得到了不会忘乎所以，没有得到也不会痛不欲生 。——周国平,false,"If you want something too much, you will regard it as very big, even so big that it becomes the whole world and occupies all your thoughts. My advice is, in the end, no matter whether you get what you want, you must jump out of it in time and see its true position in the entire world, that is, its insignificance in infinite time and space. In this way, you won&#39;t forget about it if you get it, and you won&#39;t be miserable if you don&#39;t get it. ——Zhou Guoping"
937,3909204530102875,【埃菲尔铁塔因袭击事件无限期关闭】巴黎埃菲尔铁塔管理公司宣布，这个巴黎最受游客欢迎的景点将暂时关闭“直至另行通知为止”。巴黎铁塔平均每天接待多大2万名游客。BBC #巴黎多起枪击爆炸案#直播：http://t.cn/RUY2svA（新浪）,false,"[The Eiffel Tower is closed indefinitely due to the attack] The management company of the Eiffel Tower in Paris announced that the most popular attraction in Paris will be temporarily closed &quot;until further notice.&quot; The Eiffel Tower receives an average of 20,000 tourists every day. BBC #ParisMultiple Shootings and Bombings# Live broadcast: http://t.cn/RUY2svA (Sina)"
938,3909204790455169,我们最大的悲哀，是迷茫地走在路上，看不到前面的希望；我们最坏的习惯，是苟安于当下生活，不知道明天的方向。,false,"Our greatest sorrow is walking on the road in confusion, unable to see the hope ahead; our worst habit is to live contentedly in the present and not know the direction of tomorrow."
939,3909205159800467,【韩国人均读书9本仍觉不足 大力推行全民阅读】调查显示，韩国成年人年平均阅读量为9.2本，是中国的两倍，但与日本的18本、美国的25本有很大差距。因此韩国把全民阅读作为重要的国家战略，采取多种措施大力推广全民阅读活动。http://t.cn/RUYuBpc今年已近尾声，你读过几本书了？#我们读书吧#[推荐],false,"[South Korea’s average reading of 9 books per capita is still not enough to vigorously promote national reading] A survey shows that South Korean adults read an average of 9.2 books per year, which is twice that of China, but there is a big gap between Japan’s 18 books and the United States’ 25 books. Therefore, South Korea regards national reading as an important national strategy and takes various measures to vigorously promote national reading activities. http://t.cn/RUYuBpc This year is coming to an end. How many books have you read? # Let’s study#[Recommended]"
940,3909207164200339,#桃李花歌裴秀智#【视频】151114 演艺家中介《游击队约会》#裴秀智# 采访CUT<音悦台>http://t.cn/RUTwFrN （下载：http://t.cn/RUTA9OH）@missASuzy 主持人突然提出让秀智给爸爸录一封视频信，这时秀智万千思绪涌上心头不禁哭了…秀智说因为自己没能够多和爸爸交流，有很多感到抱歉的地方[泪流满面],false,"#桃李花歌裴秀智# [Video] 151114 Entertainer Agency &quot;Guerrilla Date&quot; #裴秀智# Interview with CUT &lt;音宇台&gt; http://t.cn/RUTwFrN (Download: http://t.cn/ RUTA9OH) @missASuzy The host suddenly asked Suzy to record a video letter to her father. At this time, Suzy had so many thoughts flooding her heart that she couldn’t help but cry... Suzy said that because she couldn’t communicate with her father more, she felt sorry for a lot of things [tears] Flow all over face]"
941,3909208518687499,#深夜食堂#让你变大厨让大家刮目相看，做法非常简单！,false,#夜夜场# allows you to become a chef and impress everyone. The recipe is very simple!
942,3909208548754798,【昨晚从音乐厅逃生现场视频】伴随持续的枪声有幸存者从音乐厅后门逃出。有人倒在了门口、有人拖着中枪的伙伴，街道上留下长长的血迹，有姑娘挂在了窗户外的铁栅栏上（内容可能引起不适）[蜡烛] http://t.cn/RUYu3uC,false,"[Live video of the escape from the concert hall last night] Survivors escaped from the back door of the concert hall with continuous gunfire. Someone fell at the door, someone dragged his friend who was shot, leaving a long trail of blood on the street, and a girl hung on the iron fence outside the window (the content may cause discomfort) [Candle] http://t.cn /RUYu3uC"
943,3909208624093761,高中生版天气预报，开启洗脑模式！ http://t.cn/RLPikGx,false,"Weather forecast for high school students, turn on the brainwashing mode! http://t.cn/RLPikGx"
944,3909213552519851,【“背靠背”三双+17篮板创新高 威少又来个人秀】威少新赛季至今场均25.8分10.9助攻7.5篮板。上场对阵奇才，杜少伤退，威少接管比赛拿下22分11篮板11助攻，今天他又砍三双，狂摘生涯最高的17板，再来一场个人秀。详情：http://t.cn/RUTLM6r,false,"[&quot;Back-to-back&quot; triple-double + 17 rebounds, record high Westbrook has another solo show] Westbrook has averaged 25.8 points, 10.9 assists and 7.5 rebounds per game so far in the new season. In the last game against the Wizards, Du Shao was injured and Westbrook took over the game and scored 22 points, 11 rebounds and 11 assists. Today he scored another triple-double, grabbing a career-high 17 rebounds, and another personal show. Details: http://t.cn/RUTLM6r"
945,3909216068642643,当我睡着睡着突然有人开灯时。。。。。(つω⊂),false,When I was asleep and suddenly someone turned on the light. . . . . (つω⊂)
946,3909216492756133,#快乐大本营#下期嘉宾阵容！东东@陈学冬 、小骄傲张艺兴@努力努力再努力x 、@李小璐Super璐 、#甜馨#、@姜雯coco 看到嘉宾小编就坐不住啦，这周末还没过完就期待下周末啦！精彩预告快点戳：http://t.cn/RUT2uL9,false,"#happybasecamp# The guest lineup for the next issue! Dongdong @陈学东, 小 proud Zhang Yixing @ work hard and try harder x, @李小琐Super璐, #天心#, @江文coco. When I see the guests, the editor can’t sit still. This weekend is not over yet and I’m looking forward to next weekend. ! Click here for the exciting preview: http://t.cn/RUT2uL9"
947,3909217351920720,#夜猫子时间#今晚，@东方明珠 亮红白蓝三色灯，向同为WFGT（世界高塔协会）成员的法国巴黎艾菲尔塔表达哀思。同一天里，浙江发生山体滑坡、广西出现罕见暴雨、巴黎遭遇恐怖袭击...天灾人祸前，生命显得如此脆弱！今夜，你愿意与东方明珠一起，为那些逝去的生命，点上一根蜡烛吗？[蜡烛],false,"#夜夜子时# Tonight, @orientalmingzhu lights up the red, white and blue lights to express condolences to the Eiffel Tower in Paris, France, which is also a member of WFGT (World Association of Tall Towers). On the same day, landslides occurred in Zhejiang, rare heavy rains occurred in Guangxi, and terrorist attacks occurred in Paris... Before natural disasters and man-made disasters, life seems so fragile! Tonight, are you willing to join the Oriental Pearl Tower to light a candle for those lost lives? [Candle]"
948,3909218585679775,你真的是松鼠么 你确定你真的是松鼠么 简直要萌哭了啊啊啊啊 o(≧▽≦)ツ,false,Are you really a squirrel? Are you sure you are really a squirrel? I am so cute that I am crying o(≧▽≦)ツ
949,3909223551822426,姐姐跟老爸讨论着要把弟弟卖到宠物医院，一本正经的讨论，说的好有道理，绝对亲姐姐啊！[笑cry]http://t.cn/RUYfUht,false,My elder sister and my father are discussing about selling their younger brother to a pet hospital. They have a serious discussion and what they say makes sense. I will definitely kiss my elder sister! [laughing cry]http://t.cn/RUYfUht
950,3909224272603584,愿逝者安息，生者坚强。晚安。,false,May the deceased rest in peace and the living be strong. Good night.
951,3909231033736573,如果你不能陪我到最后 就不要半路进入我的生活 你知道 我可以习惯独自一人 但是我接受不了本来有人陪 突然就一个人了,false,"If you can&#39;t stay with me until the end, don&#39;t come into my life halfway. You know I can get used to being alone, but I can&#39;t accept that I have someone with me and suddenly I&#39;m alone."
952,3909234964507247,华山派和昆仑派两大长老决战暗巷 http://t.cn/RUlrT7R,false,The two elders of Huashan Sect and Kunlun Sect have a decisive battle in the dark alley http://t.cn/RUlrT7R
953,3909699252452843,不明白当年贝多芬是怎么弹的《悲怆》第三章，跪着看完........[拜拜] http://t.cn/R23mTfF,false,"I don’t understand how Beethoven played the third chapter of &quot;Pathétique&quot; back then, so I read it on my knees... [Bye bye] http://t.cn/R23mTfF"
954,3909708618442913,我不炫耀，因为我不自卑。我不花心，因为我不缺爱。——人性就是这样，自卑才炫耀，缺爱才花心。你的招摇，除了证明内心虚弱，说明不了任何东西！,false,"I don’t show off because I don’t feel inferior. I don&#39;t bother because I don&#39;t lack love. ——Human nature is like this. Only when you have low self-esteem can you show off, and when you lack love can you be carefree. Your swagger proves nothing but your inner weakness!"
955,3909713169323084,一般好男人皮肤都是黑的， 因为他们是太阳的化身。,false,Generally good men have dark skin because they are the incarnation of the sun.
956,3909714096640932,也许有一天，我们都会犯错，我们要约好，吵架的时候告诉自己，错误是短暂的，错过却是永远遗憾的。,false,"Maybe one day, we will all make mistakes. We have to make an appointment and tell ourselves when we quarrel that mistakes are short-lived, but misses are eternal regrets."
957,3909714402712833,#新罗女神辨型记#指认真假新罗女神，赢iphone6S！5位女神同时出现，究竟哪一位才是真身？发动你的火眼金睛找到真正的Angelababy，参与就有机会获得iphone6S。转发此博文就有机会获得话费哦！1000个名额，赶紧转起来吧~ http://t.cn/RUaPudh http://t.cn/RU0b1OS,false,"#ShillaGoddessTypeReference# refers to the serious and fake Silla Goddess, win an iphone6S! Five goddesses appear at the same time, which one is the real one? Use your sharp eyes to find the real Angelababy, and you will have a chance to win an iPhone 6S if you participate. Repost this blog post for a chance to get phone credit! 1,000 quotas, hurry up and transfer ~ http://t.cn/RUaPudh http://t.cn/RU0b1OS"
958,3909717648307271,#法国枪击爆炸事件#【法国轰炸叙利亚境内IS 投下20枚炸弹】法国防部15日晚发公报称，法10架战机，当天对极端组织“伊斯兰国”在叙利亚的目标实施空袭，共投20枚炸弹，摧毁该组织一个指挥所和一个训练营。此次行动与美军进行了协调。（新华社） http://t.cn/RUQXVke,false,"#frenchshootingbombings# [France bombed IS in Syria and dropped 20 bombs] The French Ministry of Defense issued a communiqué on the evening of the 15th stating that 10 French fighter planes carried out air strikes on the targets of the extremist organization &quot;Islamic State&quot; in Syria that day, dropping a total of 20 bombs. A bomb destroyed a command post and a training camp of the organization. The operation was coordinated with the U.S. military. (Xinhua News Agency) http://t.cn/RUQXVke"
959,3909717778601599,这些事儿就叫道德绑架！,false,These things are called moral kidnapping!
960,3909721603968906,最美的事不是留住时光，而是留住记忆。真正的强大不是原谅别人，而是放过自己。,false,"The most beautiful thing is not to retain time, but to retain memories. Real strength is not to forgive others, but to let yourself go."
961,3909726146113427,“坏情绪也不要都说给别人听，不管怎么样，夜晚你就睡觉吧，白天你就出去散散心，阴天你就吃好喝好，雨天你就听听雨。”,false,"&quot;Don&#39;t tell others about your bad moods. No matter what, just sleep at night, go out and relax during the day, eat and drink well on cloudy days, and listen to the rain on rainy days.&quot;"
962,3909729199955269,两个人在一起能做最多的事，就是陪伴。我干我的，你干你的，有两三个小时的晚间黄金时间，他们都是独享的。但你知道一个空间里有另一个人坐在那儿，你就感到很踏实。这就是爱情，最常态的爱情。,false,"The most two people can do together is to accompany each other. I do mine, you do yours, and they have two or three hours of prime evening time all to themselves. But you feel grounded knowing there&#39;s another person sitting there in a space. This is love, the most normal love."
963,3909729702769305,有哪些因为方言而导致的误解？[哈哈],false,What are some misunderstandings caused by dialects? [Ha ha]
964,3909730034100384,【巴黎恐怖袭击后，奥巴马与普京进行了长时间的私聊...】据外媒，在G20峰会上，美国总统奥巴马私下与俄罗斯总统普京举行了长达35分钟的非正式会晤。美国总统国家安全事务助理苏珊·赖斯也参加了这次会面。这次会晤主要是关于叙利亚的反恐问题。俄方表示，虽然双方仍然存在分歧，但谈话是“建设性的”。,false,"[After the terrorist attacks in Paris, Obama had a long private chat with Putin...] According to foreign media, at the G20 summit, U.S. President Obama privately held a 35-minute informal meeting with Russian President Putin. U.S. National Security Assistant to the President Susan Rice also attended the meeting. This meeting was mainly about counter-terrorism issues in Syria. Russia said that although the two sides still had differences, the conversation was &quot;constructive.&quot;"
965,3909732299301362,【早啊！新闻来了〔2015.11.16〕】1.习近平在G20峰会说中国有能力保持经济中高速增长 2.巴黎恐袭遇难者身份大部分确认 3.首个转基因人类或于两年内出现 4.李宗伟获中国羽毛球公开赛男单冠军 5.张艺谋：我曾亲见多位演员在拍摄间隙蹲墙角聚众吸大麻 http://t.cn/RUQKaGE,false,【Good morning! News is coming [2015.11.16]] 1. Xi Jinping said at the G20 Summit that China has the ability to maintain medium-to-high economic growth 2. Most of the victims of the Paris terrorist attack have been identified 3. The first genetically modified human may appear within two years 4. Lee Chong Wei won China Badminton Open Men&#39;s Singles Champion 5. Zhang Yimou: I have personally seen many actors squatting in corners and gathering to smoke marijuana during filming periods http://t.cn/RUQKaGE
966,3909734010979287,推主goen0414给自家的兔宝宝织了一顶帽子，可爱度又不小心上升了好几度呢ε٩(๑> ₃ <)۶з,false,"The poster goen0414 knitted a hat for his bunny, and the cuteness level accidentally increased several degrees ε٩(๑&gt; ₃ &lt;)۶з"
967,3909735742448643,在这人海茫茫中路过，每个人都需要理解与包容，那么更需要提醒自己活出人生的善意与亲和。五幅《荷花》。#融媒体山东行#（16日晚九点 在转发中抽取五位中奖网友）,false,"When passing through this vast sea of people, everyone needs understanding and tolerance, and then it is even more important to remind yourself to live out kindness and kindness in life. Five paintings of &quot;Lotus&quot;. # Fusion Media Shandong Trip# (Five winning netizens will be drawn from the forwarding at 9pm on the 16th)"
968,3909736988446238,《 Say You Will 》， 一首很适合在婚礼上播放的歌曲！相当好听！http://t.cn/RLzNWwA,false,"&quot;Say You Will&quot;, a song that is very suitable to be played at a wedding! Quite nice to hear! http://t.cn/RLzNWwA"
969,3909739769052360,这只汪星人十分吃醋主人对其他动物好，极力想引起主人的注意,false,This dog is very jealous of his owner&#39;s kindness to other animals and tries his best to attract his attention.
970,3909744546303932,#从天儿降定档1204#1个外星萌宝，4个鲜爸辣妈，到底谁是亲生的？这五口之家日子简直没法儿过了！[拜拜]电影#从天儿降#还爆料了一位超级耍大牌男艺人？他是谁？12月4日，举他上映，萌萌哒~[doge]@魏楠先生 @神父導演 @陈学冬 张艺兴@努力努力再努力x @姜雯Coco @李小璐Super璐 http://t.cn/RUjVRPN,false,"#囯天儿下码1204# 1 cute alien baby, 4 hot parents, who is the biological child? Life for this family of five is simply impossible! [Bye Bye] The movie #了天儿狠# also revealed a super big-name male artist? who is he? It will be released on December 4th. It’s cute~[doge]@ Mr. Wei Nan @ Padre Director @陈 Xuedong Zhang Yixing @Hard work and hard work x @江文Coco @李小璐Super璐 http://t.cn/RUjVRPN"
971,3909750615577169,#我要生宝宝# 【孕妇操减轻分娩疼痛】孕晚期的孕妈咪的12个简单的动作，帮准妈妈减轻分娩疼痛！转需。[羞嗒嗒],false,#我要birth# [Pregnant women’s exercises reduce labor pains] 12 simple movements for pregnant mothers in the third trimester to help expectant mothers reduce labor pains! Transfer needs. [shy bashful]
972,3909753128435579,"【 133㎡简约复式】素雅的空间,舒服。[浮云]设计：陌上设计事务所",false,"【133㎡Simple Duplex】Elegant space, comfortable. [Floating Cloud] Design: Moshang Design Office"
973,3909759650197600,《 时间煮雨 》钢琴弹奏纯音乐版，静谧的午后时间，静静的听，好像闭上眼睛就能看到最想念的人。http://t.cn/Ryf3xh0,false,"&quot;Time Cooks the Rain&quot; is a pure musical version played on piano. In the quiet afternoon, if you listen quietly, it feels like you can see the person you miss most when you close your eyes. http://t.cn/Ryf3xh0"
974,3909764687413239,【BBC：冰冻星球】豆瓣评分9.8！领略南极和北极的奇异风貌，这可能是在地球气候剧烈变化前欣赏到这极地景象的最后机会了。BBC在这类纪录片中的地位当之无愧，壮美自行体会~共9集：http://t.cn/RUltEv8,false,[BBC: Frozen Planet] Douban score 9.8! Appreciate the strange features of Antarctica and the North Pole. This may be the last chance to appreciate these polar scenes before the earth&#39;s climate changes drastically. The BBC&#39;s position in this type of documentary is well-deserved. You can experience the magnificence by yourself ~ 9 episodes in total: http://t.cn/RUltEv8
975,3909770333691623,失望到极致是想说一长串证明自己的话 可是话到嘴边却又变成了苦笑 觉得再没有任何必要 说一个字都觉得多余。,false,"I was extremely disappointed and wanted to say a long list of words to prove myself, but when the words came to my lips, they turned into a bitter smile. I felt that there was no need to say a word and it felt redundant."
976,3909774569961241,姑娘们，承认吧，这就是你的梦想！[心]  ,false,"Girls, admit it, this is your dream! [Heart]"
977,3909774750044433,永远不知道自己的钱花哪去了。其实也没买什么，也没吃什么，但钱就是不见了。,false,"You never know where your money is going. In fact, I didn’t buy anything or eat anything, but the money just disappeared."
978,3909774842571403,今天，我想向大家介绍几位少数民族的警察。,false,"Today, I would like to introduce to you some police officers from ethnic minorities."
979,3909775655939637,大数据告诉你，电商会把假货发给谁？,false,"Big data tells you, who will e-commerce companies send fake goods to?"
980,3909777518218200,对于生活的认识，一个人的视野和格局决定着是幸福还是悲伤，生命的视野不能只局限于内心的狭隘，应该是一种融合和光明，放手过往的纠缠，把那些积极乐观纳入生命的视野，去承担那些生活的得得失失繁忙嘈杂，用内心的宽度承载生命所有的意识和内涵。,false,"Regarding the understanding of life, a person&#39;s vision and pattern determine whether he is happy or sad. The vision of life cannot be limited to the narrowness of the heart. It should be a kind of integration and brightness. Let go of the entanglements of the past and incorporate those positive and optimistic things into the vision of life. , to bear the busy and noisy gains and losses of life, and use the breadth of the heart to carry all the consciousness and connotation of life."
981,3909777945620186,今年的cry dear比以往时候来的cry一些，喜人。,false,"The cry dears this year are more cries than before, which is gratifying."
982,3909780026055836,我真的沒彎[怒],false,I really didn’t bend [angry]
983,3909782308648998,踏入社会你必须做到的九件事。[呵呵],false,Nine things you must do to enter society. [hehe]
984,3909787378912154,别惹我！！我要是疯起来...连我自己都怕！,false,Don&#39;t mess with me! ! If I go crazy...I&#39;ll even be afraid of myself!
985,3909790662762722,一个人都无趣，两个人怎会有意思？,false,"If one person is boring, how can two people be interesting?"
986,3909790675356650,【军火库被盗】周六晚位于麻省Worcester的军火库被盗，FBI和当地警察介入调查，目前并没有证据表明和恐怖主义有关。有消息称，丢失武器包括六部半自动步枪，十部手枪，还有其他枪支。大家还是多注意安全，不要往人口太集中的地方去[话筒],false,"[Arsenal Stolen] An ammunition depot in Worcester, Massachusetts was stolen on Saturday night. The FBI and local police intervened in the investigation. There is currently no evidence that it is related to terrorism. Sources said the missing weapons included six semi-automatic rifles, 10 handguns, and other firearms. Everyone should pay more attention to safety and don’t go to places where the population is too concentrated [Microphone]"
987,3909790905979609,【转发，谢谢这只搜救犬！[心]】丽水山体滑坡，它参与了救援！海亮是浙江东阳红十字应急救援队的专业搜救犬。它前脚缠着绷带，是搜救时受了伤，可它一声不吭，默默在丽水里东村来回走动。昨天它赖在一幢土木结构老房前不走。救援人员手拿工具，救出3名被困群众。via.钱江晚报 网友：它也是一名战士！,false,"[Forward, thank you for this search and rescue dog! [Heart]】Lishui landslide, it participated in the rescue! Hailiang is a professional search and rescue dog of the Red Cross Emergency Rescue Team in Dongyang, Zhejiang. Its front feet were wrapped with bandages, which were injured during the search and rescue, but it walked back and forth silently in the East Village of Lishui without saying a word. Yesterday it stayed in front of an old house with civil structure and refused to move. Rescue workers held tools in hand and rescued three trapped people. via. Qianjiang Evening News netizen: It is also a warrior!"
988,3909792726326139,有个网友发现家里的地板有一只汪星人常常在偷看它。。。好精神污染啊。。。[doge],false,A netizen discovered that there was a dog on the floor of his home that was always peeking at him. . . What a mental pollution. . . [doge]
989,3909794949614282,【广西再现38元一只“天价虾” 菜单画3只上菜仅1只[衰]】14日晚，广西南宁一女士和丈夫外出就餐，点了推荐菜——38元/位的“香辣大明虾”，菜单照片上显示有三只虾，她还笑称，会不会也遭遇青岛的“天价虾”事件，没想到还真是只有一只虾。（广西新闻网） http://t.cn/RUQ9CuN产品以实物为准？,false,"[Guangxi reappears with 38 yuan for a &quot;sky-high price shrimp&quot; and only 1 of the 3 on the menu is served [bad]] On the evening of the 14th, a woman from Nanning, Guangxi went out to eat with her husband and ordered the recommended dish - 38 yuan/person &quot;Xiangzi Shrimp&quot; &quot;Spicy prawns&quot;, the menu photo showed three shrimps. She also laughed and asked whether she would also encounter the &quot;sky-high price shrimp&quot; incident in Qingdao, but she didn&#39;t expect that there was only one shrimp. (Guangxi News Network) http://t.cn/RUQ9CuN Is the product subject to the actual product?"
990,3909795637519612,我是怎样的人，我自己懂就好了；我过怎样的日子，我自己享受或者承担就好了。苦日子苦过，好日子享受，没必要令所有人都懂得和了解。,false,As long as I understand what kind of person I am; as long as I enjoy or bear the responsibility for the kind of life I live. It is not necessary for everyone to understand and understand the hard days and the good days to enjoy.
991,3909797411977585,分手了，就做回自己：爱情是两个人的事，错过了大家都有责任。一个人总要有个新的开始，别让过去把你栓在悲哀的殿堂。别说你最爱的是谁，人生还很长，谁也 无法预知明天。好聚好散，每个人都有自己的无奈。活着不是为了怀念昨天，而是要等待希望。哭完就把一切都留在昨天，永远不要去触及。,false,"After breaking up, just be yourself: love is a matter between two people, and everyone is responsible if they miss it. A person always has a new beginning, don&#39;t let the past tie you to the palace of sorrow. Don&#39;t say who you love most, life is still very long and no one can predict tomorrow. It&#39;s easy to get together and easy to part ways, everyone has their own frustrations. Living is not to miss yesterday, but to wait for hope. After crying, leave everything in yesterday and never touch it."
992,3909797415541555,我说一个人的时候就不能好好的玩耍吗？,false,Did I say you can&#39;t have fun when you&#39;re alone?
993,3909799626596749,"【河南南阳15岁学生猝死课堂 父亲发文追思】11月10日早上，15岁男童云博因心脏骤停在课堂突然昏迷,抢救无效死亡。而头天晚上他写作业写到12点多,早上6:20起床。父亲写道：爸爸深深忏悔，每天睡眠那么少，还无形中增加你的学习压力……,爸爸知道你累了,从此再也没有压力了。http://t.cn/RUQOJrR",false,"[The father of a 15-year-old student who died suddenly in the classroom in Nanyang, Henan Province issued a memorial message] On the morning of November 10, a 15-year-old boy Yunbo suddenly fell into coma in the classroom due to cardiac arrest. Rescue efforts failed and died. The night before, he did his homework until after 12 o&#39;clock and got up at 6:20 in the morning. My father wrote: Dad deeply regrets that he sleeps so little every day, which invisibly increases your study pressure... Dad knows that you are tired, and there is no more pressure from now on. http://t.cn/RUQOJrR"
994,3909799743414773,#天下#【土耳其撤销中国防空导弹合约】外媒称，土耳其已撤消与中国签署的价值34亿美元的“红旗9”远程防空导弹合约。土官员解释说，土耳其要自行研制远程防空系统。2013年9月，土耳其宣布中国公司中标其远程防空和反导弹系统。但因土耳其是北约成员国，此举引发美国和北约的担忧。http://t.cn/RUQMFpg,false,"#天下# [Turkey cancels Chinese anti-aircraft missile contract] Foreign media said that Turkey has canceled the US$3.4 billion &quot;Red Flag 9&quot; long-range anti-aircraft missile contract signed with China. Turkish officials explained that Türkiye will develop its own long-range air defense system. In September 2013, Turkey announced that a Chinese company had won the bid for its long-range air defense and anti-missile systems. However, since Turkey is a member of NATO, this move caused concerns in the United States and NATO. http://t.cn/RUQMFpg"
995,3909801790228896,#正能量#【11岁男孩“捐髓”救母 你会为他点赞吗？】今年6月，江苏陈女士被查出身患白血病，在骨髓配型时只有儿子小宇航符合条件。为救妈妈，11岁小宇航捐髓救母。他的孝心和勇敢打动了很多人，当地爱心人士为这个家庭筹来20余万元善款，帮助他们渡过难关。为小宇航和妈妈加油！[心]（央视记者徐大为）,false,"#正energy#【11-year-old boy &quot;donates bone marrow&quot; to save his mother, will you give him a thumbs up? 】In June this year, Ms. Chen from Jiangsu Province was diagnosed with leukemia. When it came to bone marrow matching, only her son Xiao Yuhang met the conditions. In order to save his mother, 11-year-old Xiao Yuhang donated his marrow to save his mother. His filial piety and bravery touched many people. Local caring people raised more than 200,000 yuan for the family to help them tide over the difficulties. Cheers for little Yuhang and his mother! [Heart] (CCTV reporter Xu Dawei)"
996,3909805230216491,“其实你知道的，任何一种需要你花尽心思去讨好的感情都不会撑的太久。”,false,"&quot;Actually, you know that any relationship that requires you to spend all your efforts to please will not last too long.&quot;"
997,3909812502447585,【喜欢吃面的亲们赶紧收！[爱你]】26碗特色面条！一天做一样！喜欢吃面的亲们赶紧收！[爱你]by网络,false,"[Friends who like to eat noodles, hurry up! [Love you]] 26 bowls of special noodles! Do the same thing a day! Friends who like to eat noodles, hurry up! [Love you] by network"
998,3909820296205302,【NAVER blog】穿校服的idol~(cr.logo),false,【NAVER blog】Idol wearing school uniform~(cr.logo)
999,3909822313010295,最新版郑多燕10分钟甩油操视频版，想瘦你就跳，四周之后你会来感谢我的！先马后看~http://t.cn/RUlejH8,false,"The latest version of Zheng Duoyan&#39;s 10-minute oil-dumping video version. If you want to lose weight, just do it. You will come and thank me four weeks later! Horse first and then look ~ http://t.cn/RUlejH8"
1000,3909823571287106,【牛津大学最新研究 ：懒惰是天生的】根据牛津大学相关研究部门的报告显示：人的懒惰行为源自于神经系统中某些区域低效率的连接，而在这种低效率连接的情况下，将使人难以下定行动的决心。所以，如果下次别人说你懒的时候，你可以这样回答：没办法，天生的。http://t.cn/RU8GzKT,false,"[Oxford University’s latest research: Laziness is innate] According to a report from the relevant research department of Oxford University, people’s lazy behavior originates from inefficient connections in certain areas of the nervous system. In the case of this inefficient connection, It will make it difficult for people to make up their minds to take action. So, next time someone says you are lazy, you can answer like this: No way, it’s innate. http://t.cn/RU8GzKT"
1001,3909825895233534,孤独与寂寞区别，你究竟是孤独，还是寂寞？,false,"The difference between solitude and loneliness, are you alone or lonely?"
1002,3909830366459201,主银买了盒章鱼小丸子回家吃，家里的喵星人都跑过来围观了，感觉压力好大喔。。。[喵喵],false,Zhu Yin bought a box of octopus balls and took them home to eat. All the cats in the family came over to watch. He felt so stressed. . . [Meow meow]
1003,3909835047114840,"今天以后,我要好好照顾自己,我要好好吃饭不吃垃圾食品,我要习惯喝热水,我要记得随身带胃药,我要对每个人都友好,我要学会看别人的眼色说话办事,我要多在乎我身边的人,我要变沉稳不没事就咧个嘴笑,我要不多心不多想不小心眼,我要为我的未来奋斗,我要让自己足够优秀能配得上我所爱的人",false,"After today, I will take good care of myself. I will eat well and not eat junk food. I will get used to drinking hot water. I will remember to bring stomach medicine with me. I will be friendly to everyone. I will learn to read other people’s eyes and speak and do things. , I want to care more about the people around me, I want to be calm and smile when nothing happens, I want to be less careless and careless, I want to fight for my future, I want to be good enough to deserve Fuck the one I love"
1004,3909835198769784,【NATE】艺术感超强的idol黑白照~(cr.logo)[羞嗒嗒],false,【NATE】A black and white photo of an idol with a strong artistic sense~(cr.logo)[Shameful]
